car_id,href,brand_model,production_year,price,volume,power,gearbox_type,mileage
53876424,https://auto.drom.ru/novosibirsk/audi/q5/53876424.html,Audi Q5,2011,1850000,2.0,180,АКПП,235255
53883131,https://auto.drom.ru/ekaterinburg/audi/a1/53883131.html,Audi A1,2013,999000,1.0,122,робот,166000
53890302,https://auto.drom.ru/omsk/audi/a3/53890302.html,Audi A3,2012,989000,1.0,105,робот,190000
53892747,https://auto.drom.ru/barnaul/audi/q5/53892747.html,Audi Q5,2014,1850000,2.0,225,АКПП,309900
53904752,https://auto.drom.ru/kurgan/audi/q5/53904752.html,Audi Q5,2010,1400000,2.0,211,робот,218000
53911957,https://auto.drom.ru/irkutsk/audi/a5/53911957.html,Audi A5,2013,1750000,2.0,225,робот,155000
53912749,https://auto.drom.ru/krasnoyarsk/audi/q5/53912749.html,Audi Q5,2016,2650000,2.0,180,АКПП,155000
53934492,https://auto.drom.ru/saratov/audi/q7/53934492.html,Audi Q7,2010,2050000,3.0,245,АКПП,241000
53974997,https://auto.drom.ru/simferopol/audi/a6/53974997.html,Audi A6,2015,2930000,3.0,333,робот,200487
53987020,https://auto.drom.ru/irkutsk/audi/q5/53987020.html,Audi Q5,2012,2690000,2.0,211,АКПП,105640
53990919,https://auto.drom.ru/chelyabinsk/audi/a5/53990919.html,Audi A5,2008,1050000,3.0,265,АКПП,228000
53995567,https://auto.drom.ru/noyabrsk/audi/q7/53995567.html,Audi Q7,2006,1380000,4.0,280,АКПП,256634
53995876,https://auto.drom.ru/novokuznetsk/audi/q3/53995876.html,Audi Q3,2012,1790000,2.0,170,робот,160000
54001132,https://auto.drom.ru/kurgan/audi/a6/54001132.html,Audi A6,2007,1350000,3.0,249,АКПП,286000
54008125,https://auto.drom.ru/surgut/audi/q5/54008125.html,Audi Q5,2012,2000000,2.0,225,АКПП,210000
54020336,https://auto.drom.ru/novosibirsk/audi/a6/54020336.html,Audi A6,2016,2950000,2.0,249,робот,163847
54025304,https://auto.drom.ru/nizhniy-tagil/audi/tt/54025304.html,Audi TT,2001,1110000,2.0,225,механика,260000
54040073,https://auto.drom.ru/novosibirsk/audi/a6/54040073.html,Audi A6,2011,1800000,3.0,245,робот,260000
54040749,https://auto.drom.ru/novosibirsk/audi/q8/54040749.html,Audi Q8,2018,7450000,3.0,286,автомат,105000
54043533,https://auto.drom.ru/yalta/audi/a3/54043533.html,Audi A3,2008,1230000,2.0,160,робот,156880
54062054,https://auto.drom.ru/habarovsk/audi/a8/54062054.html,Audi A8,2003,1375000,4.0,335,АКПП,83000
54063994,https://auto.drom.ru/dzhankoy/audi/80/54063994.html,Audi 80,1992,400000,2.0,115,механика,311868
54072785,https://auto.drom.ru/moscow/audi/a8/54072785.html,Audi A8,2019,6600000,3.0,286,автомат,36863
54073229,https://auto.drom.ru/chernushka/audi/q5/54073229.html,Audi Q5,2009,1450000,2.0,163,автомат,183000
54075103,https://auto.drom.ru/novozybkov/audi/100/54075103.html,Audi 100,1992,300000,2.0,133,механика,419000
54075320,https://auto.drom.ru/nazran/audi/a6/54075320.html,Audi A6,2011,1700000,3.0,290,АКПП,312000
54075328,https://auto.drom.ru/ufa/audi/a6/54075328.html,Audi A6,2012,1940000,2.0,180,вариатор,98000
54075791,https://auto.drom.ru/syktyvkar/audi/a8/54075791.html,Audi A8,2003,1680000,4.0,335,АКПП,243000
54076250,https://auto.drom.ru/severodvinsk/audi/a6/54076250.html,Audi A6,2008,800000,3.0,249,АКПП,234050
54079917,https://auto.drom.ru/novosibirsk/audi/q5/54079917.html,Audi Q5,2008,1400000,2.0,211,робот,187855
54081398,https://auto.drom.ru/krasnoyarsk/audi/a3/54081398.html,Audi A3,2015,1800000,1.0,125,робот,119350
54084840,https://auto.drom.ru/ekaterinburg/audi/q7/54084840.html,Audi Q7,2014,4450000,3.0,245,АКПП,28213
54089641,https://auto.drom.ru/abakan/audi/a4/54089641.html,Audi A4,2008,1090000,2.0,143,вариатор,150000
54098741,https://auto.drom.ru/barnaul/audi/q7/54098741.html,Audi Q7,2015,4179000,3.0,249,АКПП,221000
54101649,https://auto.drom.ru/krasnoyarsk/audi/q7/54101649.html,Audi Q7,2021,8700000,3.0,249,АКПП,63440
54113176,https://auto.drom.ru/novosibirsk/audi/q7/54113176.html,Audi Q7,2017,4650000,3.0,249,АКПП,170148
54126202,https://auto.drom.ru/tyumen/audi/a6/54126202.html,Audi A6,2011,2399990,3.0,245,робот,124000
54129016,https://auto.drom.ru/chelyabinsk/audi/q5/54129016.html,Audi Q5,2015,1999000,2.0,225,АКПП,121961
54129225,https://auto.drom.ru/habarovsk/audi/a4/54129225.html,Audi A4,2013,1490000,2.0,170,вариатор,151000
54129341,https://auto.drom.ru/spb/audi/a6/54129341.html,Audi A6,2002,670000,3.0,250,АКПП,20000
54129988,https://auto.drom.ru/simferopol/audi/80/54129988.html,Audi 80,1992,400000,2.0,90,механика,5000
54131551,https://auto.drom.ru/ufa/audi/q3/54131551.html,Audi Q3,2017,2579000,2.0,180,робот,121720
54132629,https://auto.drom.ru/spb/audi/q3/54132629.html,Audi Q3,2012,1325000,2.0,170,робот,164100
54133401,https://auto.drom.ru/moscow/audi/a4/54133401.html,Audi A4,2012,1590000,2.0,170,вариатор,119256
54133410,https://auto.drom.ru/cheboksary/audi/q7/54133410.html,Audi Q7,2016,3790000,3.0,249,АКПП,173353
54134375,https://auto.drom.ru/magnitogorsk/audi/a4/54134375.html,Audi A4,2014,1900000,2.0,120,вариатор,95000
54134446,https://auto.drom.ru/novomyshastovskaya/audi/100/54134446.html,Audi 100,1990,120000,2.0,90,механика,98000
54134519,https://auto.drom.ru/moscow/audi/q7/54134519.html,Audi Q7,2011,1838000,3.0,245,АКПП,208153
54141809,https://auto.drom.ru/magnitogorsk/audi/a5/54141809.html,Audi A5,2014,1800000,2.0,225,робот,154000
54147735,https://auto.drom.ru/iskitim/audi/a8/54147735.html,Audi A8,1995,600000,4.0,300,АКПП,222222
54149987,https://auto.drom.ru/novokuznetsk/audi/a6/54149987.html,Audi A6,2016,2570000,2.0,249,робот,115794
54150269,https://auto.drom.ru/novokuznetsk/audi/a8/54150269.html,Audi A8,2014,2100000,3.0,310,АКПП,249000
102251865,https://auto.drom.ru/moscow/audi/q3/102251865.html,Audi Q3,2013,1690000,2.0,170,робот,133000
102303542,https://auto.drom.ru/angarsk/audi/q7/102303542.html,Audi Q7,2013,2750000,3.0,245,АКПП,212000
103281209,https://auto.drom.ru/moscow/audi/a5/103281209.html,Audi A5,2014,2497000,2.0,225,робот,102000
103456419,https://auto.drom.ru/lipetsk/audi/a3/103456419.html,Audi A3,2007,630000,2.0,102,АКПП,221700
103580294,https://auto.drom.ru/ussuriisk/audi/a7/103580294.html,Audi A7,2022,7950000,3.0,249,АКПП,21000
105825879,https://auto.drom.ru/novosibirsk/audi/q5/105825879.html,Audi Q5,2014,2400000,2.0,225,АКПП,177000
106013270,https://auto.drom.ru/chelyabinsk/audi/a6/106013270.html,Audi A6,1998,400000,2.0,125,механика,328000
108376519,https://auto.drom.ru/irkutsk/audi/q5/108376519.html,Audi Q5,2014,2400000,2.0,225,АКПП,168000
109399717,https://auto.drom.ru/spb/audi/a8/109399717.html,Audi A8,1996,700000,4.0,230,АКПП,389000
109924589,https://auto.drom.ru/kemerovo/audi/q3/109924589.html,Audi Q3,2012,1800995,2.0,170,робот,196330
112240175,https://auto.drom.ru/kursk/audi/80/112240175.html,Audi 80,1988,340000,2.0,90,механика,310000
113227234,https://auto.drom.ru/moscow/audi/a3/113227234.html,Audi A3,2015,1547000,1.0,125,робот,148730
114016907,https://auto.drom.ru/ekaterinburg/audi/a3/114016907.html,Audi A3,2012,929999,1.0,105,робот,139470
114640392,https://auto.drom.ru/chelyabinsk/audi/rs3/114640392.html,Audi RS3,2015,3800000,3.0,367,робот,73500
116200408,https://auto.drom.ru/moscow/audi/a5/116200408.html,Audi A5,2019,3680000,2.0,249,робот,58540
117021134,https://auto.drom.ru/minsk/audi/q5/117021134.html,Audi Q5,2019,2985437,2.0,245,робот,58000
117052845,https://auto.drom.ru/moscow/audi/a4/117052845.html,Audi A4,2019,2790000,2.0,150,робот,117000
117951610,https://auto.drom.ru/chelyabinsk/audi/a4/117951610.html,Audi A4,2021,4400000,2.0,204,робот,48000
118879221,https://auto.drom.ru/perm/audi/a3/118879221.html,Audi A3,2005,640000,2.0,150,АКПП,290000
119037635,https://auto.drom.ru/krasnoyarsk/audi/a4/119037635.html,Audi A4,2010,1097000,2.0,143,вариатор,237000
120866219,https://auto.drom.ru/pavlovskaya-sloboda/audi/a3/120866219.html,Audi A3,2000,440000,2.0,125,АКПП,303000
121225069,https://auto.drom.ru/tisul/audi/a4/121225069.html,Audi A4,1999,530000,2.0,101,механика,189900
121799194,https://auto.drom.ru/novosibirsk/audi/a6/121799194.html,Audi A6,2004,820000,3.0,180,АКПП,300000
122391410,https://auto.drom.ru/tyumen/audi/q3/122391410.html,Audi Q3,2013,1779000,2.0,170,робот,205184
123163169,https://auto.drom.ru/chemal/audi/q7/123163169.html,Audi Q7,2015,3200000,3.0,249,АКПП,323749
123761332,https://auto.drom.ru/krasnodar/audi/a4/123761332.html,Audi A4,2014,1650000,2.0,170,вариатор,222222
123893518,https://auto.drom.ru/irkutsk/audi/q7/123893518.html,Audi Q7,2020,7850000,3.0,249,АКПП,40000
124997273,https://auto.drom.ru/tyumen/audi/a6/124997273.html,Audi A6,2011,1700000,3.0,204,робот,191555
125794606,https://auto.drom.ru/chelyabinsk/audi/a3/125794606.html,Audi A3,2007,759000,2.0,150,АКПП,181000
127714894,https://auto.drom.ru/obninsk/audi/100/127714894.html,Audi 100,1988,220000,2.0,136,АКПП,266000
127893923,https://auto.drom.ru/chita/audi/q7/127893923.html,Audi Q7,2007,1420000,4.0,280,АКПП,120000
128422033,https://auto.drom.ru/moscow/audi/a5/128422033.html,Audi A5,2012,1840000,2.0,211,вариатор,144851
128878923,https://auto.drom.ru/voronezh/audi/a1/128878923.html,Audi A1,2016,1460000,1.0,125,робот,112265
130089973,https://auto.drom.ru/voskresensk/audi/a6/130089973.html,Audi A6,2007,648000,2.0,170,вариатор,388625
131582065,https://auto.drom.ru/surgut/audi/a4/131582065.html,Audi A4,2007,690000,2.0,130,механика,311000
132119660,https://auto.drom.ru/spb/audi/q3/132119660.html,Audi Q3,2015,2022796,2.0,180,робот,118539
134867360,https://auto.drom.ru/novokuznetsk/audi/q8/134867360.html,Audi Q8,2019,7700000,3.0,340,АКПП,52000
139878752,https://auto.drom.ru/omsk/audi/a6/139878752.html,Audi A6,2010,950000,3.0,290,АКПП,190500
140056634,https://auto.drom.ru/moscow/audi/a6/140056634.html,Audi A6,2017,2515000,2.0,190,робот,102933
141452032,https://auto.drom.ru/tyumen/audi/a6/141452032.html,Audi A6,2015,2039000,2.0,190,робот,145222
141589205,https://auto.drom.ru/apsheronsk/audi/a5/141589205.html,Audi A5,2012,1690000,2.0,211,робот,160000
142452728,https://auto.drom.ru/ekaterinburg/audi/a4/142452728.html,Audi A4,2019,2879000,1.0,150,робот,46920
142458754,https://auto.drom.ru/novosibirsk/audi/a6/142458754.html,Audi A6,2012,1900000,3.0,300,робот,230000
142607158,https://auto.drom.ru/surgut/audi/a8/142607158.html,Audi A8,2008,1200000,4.0,350,АКПП,185000
142810157,https://auto.drom.ru/spb/audi/a4/142810157.html,Audi A4,2007,819789,2.0,200,АКПП,272363
147205660,https://auto.drom.ru/novosibirsk/audi/q5/147205660.html,Audi Q5,2013,2100000,2.0,177,робот,106694
147725142,https://auto.drom.ru/samara/audi/a4/147725142.html,Audi A4,2018,2550000,2.0,190,робот,114000
151059254,https://auto.drom.ru/izhevsk/audi/a6/151059254.html,Audi A6,2015,2099000,2.0,190,робот,175991
152217358,https://auto.drom.ru/armyansk/audi/a6/152217358.html,Audi A6,2005,690000,2.0,177,вариатор,460000
157180047,https://auto.drom.ru/moscow/audi/a6/157180047.html,Audi A6,2017,2712000,2.0,190,робот,152000
157804178,https://auto.drom.ru/tyumen/audi/a6/157804178.html,Audi A6,2015,2300000,2.0,190,робот,172805
158015611,https://auto.drom.ru/moscow/audi/a3/158015611.html,Audi A3,2011,990000,1.0,125,робот,226100
159485630,https://auto.drom.ru/aksay/audi/a6/159485630.html,Audi A6,2016,2735000,2.0,249,робот,129000
159571916,https://auto.drom.ru/kazan/audi/q8/159571916.html,Audi Q8,2019,6900000,3.0,249,АКПП,122223
160097985,https://auto.drom.ru/surgut/audi/100/160097985.html,Audi 100,1983,165000,2.0,136,механика,272000
160459610,https://auto.drom.ru/vladivostok/audi/q7/160459610.html,Audi Q7,2017,4100000,3.0,339,автомат,50852
163034990,https://auto.drom.ru/ekaterinburg/audi/q5/163034990.html,Audi Q5,2011,1615000,2.0,170,робот,224000
163803780,https://auto.drom.ru/sevastopol/audi/a5/163803780.html,Audi A5,2008,1399000,3.0,265,автомат,225000
163956952,https://auto.drom.ru/tyumen/audi/a3/163956952.html,Audi A3,2018,2099000,1.0,150,робот,133860
164722384,https://auto.drom.ru/krasnodar/audi/a7/164722384.html,Audi A7,2010,2180000,3.0,300,робот,187350
164780472,https://auto.drom.ru/novosibirsk/audi/q5/164780472.html,Audi Q5,2010,1800000,2.0,211,робот,182000
168147764,https://auto.drom.ru/kudryashovskiy/audi/a3/168147764.html,Audi A3,2012,980000,1.0,105,робот,149000
172704422,https://auto.drom.ru/kerch/audi/a6/172704422.html,Audi A6,2016,3150000,2.0,249,робот,170000
174740327,https://auto.drom.ru/moscow/audi/a5/174740327.html,Audi A5,2013,2345000,2.0,170,вариатор,60600
175035807,https://auto.drom.ru/chelyabinsk/audi/q5/175035807.html,Audi Q5,2012,1979000,2.0,211,АКПП,275000
176522479,https://auto.drom.ru/barnaul/audi/80/176522479.html,Audi 80,1988,135000,2.0,75,механика,250000
181525573,https://auto.drom.ru/irkutsk/audi/q7/181525573.html,Audi Q7,2012,2300000,3.0,245,АКПП,298000
182147507,https://auto.drom.ru/moscow/audi/a3/182147507.html,Audi A3,2016,1920000,1.0,150,робот,137674
183817558,https://auto.drom.ru/tyumen/audi/a6/183817558.html,Audi A6,2018,2499999,2.0,190,робот,187000
186010907,https://auto.drom.ru/krasnodar/audi/rs_q3/186010907.html,Audi RS Q3,2014,2990000,3.0,310,робот,130000
187305999,https://auto.drom.ru/dedovsk/audi/a6/187305999.html,Audi A6,2000,490000,3.0,230,АКПП,315085
187523402,https://auto.drom.ru/tyumen/audi/a4/187523402.html,Audi A4,1999,370000,2.0,101,механика,320000
187841170,https://auto.drom.ru/irkutsk/audi/a6/187841170.html,Audi A6,2014,2100000,2.0,180,вариатор,134735
187991627,https://auto.drom.ru/ekaterinburg/audi/q5/187991627.html,Audi Q5,2011,1399000,2.0,211,автомат,251992
189398525,https://auto.drom.ru/novosibirsk/audi/q5/189398525.html,Audi Q5,2015,2150000,2.0,225,АКПП,183000
190315129,https://auto.drom.ru/bryansk/audi/a6/190315129.html,Audi A6,2006,750000,3.0,249,АКПП,322996
190855556,https://auto.drom.ru/noyabrsk/audi/q8/190855556.html,Audi Q8,2018,7450000,3.0,340,АКПП,44000
191524798,https://auto.drom.ru/moscow/audi/a6/191524798.html,Audi A6,2020,4249000,2.0,190,автомат,49554
192802592,https://auto.drom.ru/leninogorsk/audi/80/192802592.html,Audi 80,1989,160000,2.0,75,механика,315227
196894202,https://auto.drom.ru/ekaterinburg/audi/q3/196894202.html,Audi Q3,2019,3519999,2.0,190,автомат,38000
197142505,https://auto.drom.ru/minsk/audi/q5/197142505.html,Audi Q5,2014,2176239,2.0,177,робот,270000
199615738,https://auto.drom.ru/krasnoyarsk/audi/q5/199615738.html,Audi Q5,2009,1800000,3.0,240,робот,130000
200097959,https://auto.drom.ru/moscow/audi/a4/200097959.html,Audi A4,2019,3800000,2.0,190,робот,82803
200192621,https://auto.drom.ru/yoshkar-ola/audi/a6/200192621.html,Audi A6,2010,1350000,2.0,136,вариатор,186600
201253511,https://auto.drom.ru/moscow/audi/a5/201253511.html,Audi A5,2014,2195950,2.0,225,робот,91921
201857267,https://auto.drom.ru/ust-labinsk/audi/a6/201857267.html,Audi A6,2008,815000,2.0,177,вариатор,300000
202075840,https://auto.drom.ru/odintsovo/audi/q5/202075840.html,Audi Q5,2023,7649000,2.0,204,автомат,4310
202124755,https://auto.drom.ru/krasnodar/audi/a6/202124755.html,Audi A6,2018,2797000,2.0,190,робот,162945
203887078,https://auto.drom.ru/vladikavkaz/audi/a8/203887078.html,Audi A8,2004,770000,4.0,280,АКПП,96200
204532630,https://auto.drom.ru/klimovsk/audi/80/204532630.html,Audi 80,1989,145000,2.0,90,механика,348000
204718299,https://auto.drom.ru/vladivostok/audi/q2/204718299.html,Audi Q2,2018,1399000,1.0,116,робот,4000
205031030,https://auto.drom.ru/simferopol/audi/a3/205031030.html,Audi A3,2007,899000,2.0,160,робот,236800
206891863,https://auto.drom.ru/noviy-urengoy/audi/q5/206891863.html,Audi Q5,2013,2100000,2.0,225,АКПП,175000
206983155,https://auto.drom.ru/spb/audi/a8/206983155.html,Audi A8,2007,1699000,4.0,350,АКПП,136330
207594140,https://auto.drom.ru/novosibirsk/audi/a8/207594140.html,Audi A8,2008,1145000,4.0,350,АКПП,146385
209280246,https://auto.drom.ru/krasnodar/audi/a6/209280246.html,Audi A6,2020,6645000,3.0,249,АКПП,25000
209938129,https://auto.drom.ru/irkutsk/audi/q7/209938129.html,Audi Q7,2006,1400000,3.0,233,АКПП,245000
210245754,https://auto.drom.ru/krasnoyarsk/audi/a5/210245754.html,Audi A5,2011,1489000,2.0,160,вариатор,121655
210791915,https://auto.drom.ru/grozniy/audi/a7/210791915.html,Audi A7,2013,2300000,3.0,300,автомат,191000
211133867,https://auto.drom.ru/ekaterinburg/audi/q7/211133867.html,Audi Q7,2008,1430000,4.0,326,АКПП,160000
212094025,https://auto.drom.ru/moscow/audi/a4/212094025.html,Audi A4,2012,1360000,2.0,170,вариатор,128085
212689610,https://auto.drom.ru/krasnodar/audi/q5/212689610.html,Audi Q5,2021,5705000,2.0,249,робот,25000
214233056,https://auto.drom.ru/spb/audi/q7/214233056.html,Audi Q7,2011,2900000,3.0,240,АКПП,87500
216520828,https://auto.drom.ru/kazan/audi/q3/216520828.html,Audi Q3,2014,1968000,1.0,150,робот,153502
217874749,https://auto.drom.ru/spb/audi/a6/217874749.html,Audi A6,2014,2140000,3.0,220,робот,199500
218483919,https://auto.drom.ru/novosibirsk/audi/a4/218483919.html,Audi A4,2021,3500000,2.0,150,робот,28092
222040072,https://auto.drom.ru/ekaterinburg/audi/q5/222040072.html,Audi Q5,2014,2480000,2.0,225,АКПП,190000
223968800,https://auto.drom.ru/voronezh/audi/a4/223968800.html,Audi A4,2016,2734000,2.0,249,робот,130617
224216495,https://auto.drom.ru/balashiha/audi/q7/224216495.html,Audi Q7,2021,8390000,3.0,231,автомат,31800
224694205,https://auto.drom.ru/novosibirsk/audi/a4/224694205.html,Audi A4,1996,370000,2.0,164,механика,229000
224813717,https://auto.drom.ru/cheboksary/audi/q5/224813717.html,Audi Q5,2012,1720000,2.0,170,робот,169000
225051815,https://auto.drom.ru/moscow/audi/a3/225051815.html,Audi A3,2016,1913000,1.0,125,робот,67500
226906758,https://auto.drom.ru/moscow/audi/q5/226906758.html,Audi Q5,2019,3499000,2.0,190,робот,154111
226946664,https://auto.drom.ru/naberezhnye-chelny/audi/a6/226946664.html,Audi A6,2021,4999000,2.0,245,автомат,111161
230836171,https://auto.drom.ru/novosibirsk/audi/q7/230836171.html,Audi Q7,2006,1350000,4.0,350,АКПП,246333
232760215,https://auto.drom.ru/moscow/audi/a8/232760215.html,Audi A8,2021,9200000,3.0,340,автомат,68332
237666959,https://auto.drom.ru/ekaterinburg/audi/a6/237666959.html,Audi A6,2002,610000,2.0,150,механика,250000
239614716,https://auto.drom.ru/saratov/audi/a5/239614716.html,Audi A5,2018,3800000,2.0,249,робот,58000
242467301,https://auto.drom.ru/kamensk-shahtinskiy/audi/q5/242467301.html,Audi Q5,2011,1900000,2.0,170,робот,114000
243413256,https://auto.drom.ru/miass/audi/q3/243413256.html,Audi Q3,2011,1950000,2.0,211,робот,97600
244367045,https://auto.drom.ru/moscow/audi/a5/244367045.html,Audi A5,2015,3089000,2.0,230,робот,28621
248189702,https://auto.drom.ru/ulyanovsk/audi/a6/248189702.html,Audi A6,2017,2198000,2.0,190,робот,91587
248679542,https://auto.drom.ru/moscow/audi/a6/248679542.html,Audi A6,2020,4599000,2.0,245,робот,80771
248831968,https://auto.drom.ru/krasnodar/audi/a6/248831968.html,Audi A6,2010,1500000,2.0,170,вариатор,260000
248946490,https://auto.drom.ru/novorossiysk/audi/a8/248946490.html,Audi A8,2011,3000000,4.0,372,АКПП,180000
249483113,https://auto.drom.ru/spb/audi/a6/249483113.html,Audi A6,1997,320000,2.0,165,механика,197000
249612435,https://auto.drom.ru/moscow/audi/q5/249612435.html,Audi Q5,2021,4920000,2.0,249,автомат,99721
250117624,https://auto.drom.ru/odintsovo/audi/q8/250117624.html,Audi Q8,2019,7899000,3.0,340,АКПП,65000
250118335,https://auto.drom.ru/blagoveshchensk/audi/q7/250118335.html,Audi Q7,2017,5000000,3.0,249,АКПП,45000
250528114,https://auto.drom.ru/moscow/audi/a3/250528114.html,Audi A3,2019,2100000,1.0,150,робот,108536
251443527,https://auto.drom.ru/lyubertsy/audi/a6/251443527.html,Audi A6,2012,1930000,3.0,245,робот,249000
251930750,https://auto.drom.ru/kaluga/audi/a6/251930750.html,Audi A6,2016,2800000,2.0,190,робот,58000
253435345,https://auto.drom.ru/novosibirsk/audi/q3/253435345.html,Audi Q3,2017,2600000,2.0,180,робот,112000
254074494,https://auto.drom.ru/ekaterinburg/audi/q5/254074494.html,Audi Q5,2021,6400000,2.0,249,робот,56000
255081731,https://auto.drom.ru/novosibirsk/audi/q7/255081731.html,Audi Q7,2008,1650000,4.0,326,АКПП,240000
256735796,https://auto.drom.ru/yoshkar-ola/audi/100/256735796.html,Audi 100,1991,800000,2.0,133,механика,267000
256749190,https://auto.drom.ru/vladivostok/audi/q3/256749190.html,Audi Q3,2012,1400000,2.0,211,робот,157189
257306467,https://auto.drom.ru/novokuznetsk/audi/q5/257306467.html,Audi Q5,2018,3800000,2.0,249,робот,108000
260638948,https://auto.drom.ru/ekaterinburg/audi/q3/260638948.html,Audi Q3,2013,1640000,2.0,170,робот,162000
260794041,https://auto.drom.ru/novosibirsk/audi/q5/260794041.html,Audi Q5,2010,1700000,3.0,270,робот,164000
262435836,https://auto.drom.ru/moscow/audi/a6/262435836.html,Audi A6,2011,1180000,3.0,204,вариатор,275000
263442876,https://auto.drom.ru/spb/audi/a6/263442876.html,Audi A6,2015,2501171,2.0,190,робот,83500
263847800,https://auto.drom.ru/krasnodar/audi/a6/263847800.html,Audi A6,2009,1100000,3.0,190,вариатор,286000
267835378,https://auto.drom.ru/vladivostok/audi/a1/267835378.html,Audi A1,2015,1220000,1.0,95,робот,53000
268160854,https://auto.drom.ru/voronezh/audi/a6/268160854.html,Audi A6,2014,1679070,2.0,180,вариатор,186700
270437205,https://auto.drom.ru/novosibirsk/audi/a6/270437205.html,Audi A6,2004,700000,3.0,256,АКПП,302
270450661,https://auto.drom.ru/moscow/audi/q7/270450661.html,Audi Q7,2019,6850000,3.0,231,АКПП,109151
270775181,https://auto.drom.ru/irkutsk/audi/q5/270775181.html,Audi Q5,2021,5175000,2.0,249,робот,67100
271537970,https://auto.drom.ru/magnitogorsk/audi/a4/271537970.html,Audi A4,2002,460000,2.0,102,механика,296400
271871146,https://auto.drom.ru/moscow/audi/q8/271871146.html,Audi Q8,2023,15790000,3.0,286,АКПП,41
271959838,https://auto.drom.ru/ust-kamenogorsk/audi/s6/271959838.html,Audi S6,2006,1084046,2.0,110,автомат,300000
273954293,https://auto.drom.ru/surgut/audi/a4/273954293.html,Audi A4,2010,1170000,2.0,160,вариатор,108000
274722258,https://auto.drom.ru/lobnya/audi/a6/274722258.html,Audi A6,2012,1450000,2.0,180,вариатор,340000
276082849,https://auto.drom.ru/moscow/audi/q5/276082849.html,Audi Q5,2014,1699000,2.0,177,робот,103000
278131515,https://auto.drom.ru/krymsk/audi/80/278131515.html,Audi 80,1992,200000,2.0,89,механика,473325
279122757,https://auto.drom.ru/moscow/audi/a3/279122757.html,Audi A3,2016,1549000,1.0,150,робот,130940
279192587,https://auto.drom.ru/brest/audi/a6/279192587.html,Audi A6,2008,1074570,2.0,140,механика,421000
282042375,https://auto.drom.ru/stavropol/audi/a5/282042375.html,Audi A5,2021,4499000,2.0,249,автомат,73607
282184225,https://auto.drom.ru/kirov/audi/a3/282184225.html,Audi A3,2008,900000,2.0,102,автомат,152485
282340753,https://auto.drom.ru/novosibirsk/audi/a6/282340753.html,Audi A6,2011,1899000,3.0,204,робот,188000
283093929,https://auto.drom.ru/tulun/audi/a4/283093929.html,Audi A4,2013,1550000,2.0,170,вариатор,125000
284513474,https://auto.drom.ru/spb/audi/q5/284513474.html,Audi Q5,2012,1869000,2.0,224,автомат,158312
284676387,https://auto.drom.ru/krasnodar/audi/a8/284676387.html,Audi A8,2014,2595965,3.0,310,АКПП,150500
285487133,https://auto.drom.ru/kemerovo/audi/a4/285487133.html,Audi A4,2005,799000,2.0,130,вариатор,147000
286517453,https://auto.drom.ru/novorossiysk/audi/a4/286517453.html,Audi A4,1998,230000,2.0,125,АКПП,300000
288313690,https://auto.drom.ru/anzhero-sudzhensk/audi/a3/288313690.html,Audi A3,1997,450000,2.0,101,АКПП,328000
288395709,https://auto.drom.ru/krasnoyarsk/audi/a4/288395709.html,Audi A4,2011,1600000,2.0,160,вариатор,99800
291309515,https://auto.drom.ru/moscow/audi/q5/291309515.html,Audi Q5,2021,6195000,2.0,249,робот,57620
291363116,https://auto.drom.ru/perm/audi/q5/291363116.html,Audi Q5,2013,2240000,2.0,225,АКПП,132635
291550461,https://auto.drom.ru/novosibirsk/audi/q7/291550461.html,Audi Q7,2017,4835000,3.0,249,АКПП,125000
292485961,https://auto.drom.ru/moscow/audi/a3/292485961.html,Audi A3,2015,1547000,1.0,125,робот,148730
293116886,https://auto.drom.ru/rostov-na-donu/audi/a6/293116886.html,Audi A6,2015,2549000,2.0,190,робот,179498
293475159,https://auto.drom.ru/taman/audi/a4/293475159.html,Audi A4,2013,1370000,2.0,170,вариатор,190000
294256848,https://auto.drom.ru/ekaterinburg/audi/q8/294256848.html,Audi Q8,2019,7200000,3.0,249,АКПП,145203
294444777,https://auto.drom.ru/moscow/audi/q5/294444777.html,Audi Q5,2020,4349700,2.0,249,робот,69710
295498587,https://auto.drom.ru/podolsk/audi/a4/295498587.html,Audi A4,2010,1150000,2.0,143,вариатор,201400
299113605,https://auto.drom.ru/slavyansk-na-kubani/audi/a8/299113605.html,Audi A8,2007,950000,6.0,450,АКПП,194000
299865337,https://auto.drom.ru/krasnodar/audi/a3/299865337.html,Audi A3,2013,2450000,2.0,180,робот,163000
301172909,https://auto.drom.ru/gresovskiy/audi/q7/301172909.html,Audi Q7,2015,5300000,3.0,249,АКПП,149000
301470328,https://auto.drom.ru/spb/audi/a6/301470328.html,Audi A6,2015,2300000,3.0,220,робот,96000
301531822,https://auto.drom.ru/nizhnevartovsk/audi/a5/301531822.html,Audi A5,2011,1425000,2.0,160,вариатор,173000
302412067,https://auto.drom.ru/krasnoyarsk/audi/a6/302412067.html,Audi A6,2011,1699000,3.0,300,робот,153216
305610486,https://auto.drom.ru/moscow/audi/a3/305610486.html,Audi A3,2014,1400000,1.0,122,автомат,152387
306504607,https://auto.drom.ru/moscow/audi/a6_allroad_quattro/306504607.html,Audi A6 allroad quattro,2016,3000000,3.0,333,робот,161000
